  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake                gwsoiln          gwsoilp
   366    12    31  2020    2729       0  hru2729        0.000       0.000      -9.774     -10.313            0.000            0.000            0.000            0.043           17.725           -9.096            3.020           28.315            5.054           38.850            9.779           83.964           17.223            0.000            0.000
   366    12    31  2020    2730       0  hru2730        0.000       0.000      -2.089      -7.335            0.000            0.000            0.000            0.521           16.700          -10.228            2.852           13.832            2.236           38.908            9.795           26.814            4.292            0.000            0.000
   366    12    31  2020    2731       0  hru2731        0.000       0.000     -10.418      -9.727            0.000            0.000            0.000            0.109           11.502           -3.998            1.957           28.015            4.885           38.850            9.779           84.748           17.270            0.000            0.000
   366    12    31  2020    2732       0  hru2732        0.000       0.000     -10.719     -11.471            0.000            0.000            0.000            0.053           16.793           -8.634            2.863           24.272            4.168           38.850            9.779           84.187           17.254            0.000            0.000
   366    12    31  2020    2733       0  hru2733        0.000       0.000     -10.142      -9.544            0.000            0.000            0.000            0.060           13.192           -5.104            2.244           29.512            5.230           38.850            9.779           86.665           17.746            0.000            0.000
   366    12    31  2020    2734       0  hru2734        0.000       0.000      -9.744      -9.926            0.000            0.000            0.000            0.203           18.160           -8.295            3.089           32.941            5.417           38.850            9.779           93.148           17.568            0.000            0.000
   366    12    31  2020    2735       0  hru2735        0.000       0.000     -23.199     -42.331            0.000            0.000            0.000            0.116           18.304           -8.570            3.115           31.559            5.302           38.745            9.750           90.867           17.736            0.000            0.000
   366    12    31  2020    2736       0  hru2736        0.000       0.000     -22.057     -45.532            0.000            0.000            0.000            0.002           17.625           -8.548            3.002           27.045            4.480           38.880            9.787           86.972           16.454            0.000            0.000
   366    12    31  2020    2737       0  hru2737        0.000       0.000     -21.340     -42.580            0.000            0.000            0.000            0.000           33.243          -20.592            5.679           29.304            4.516           38.880            9.787           91.645           14.999            0.000            0.000
   366    12    31  2020    2738       0  hru2738        0.000       0.000     -22.237     -41.064            0.000            0.000            0.000            0.243           18.744          -10.413            3.196           23.432            3.778           38.714            9.742           78.712           13.971            0.000            0.000
   366    12    31  2020    2739       0  hru2739        0.000       0.000     -22.852     -48.839            0.000            0.000            0.000            0.517           35.459          -21.407            6.057           32.976            5.283           38.714            9.742          111.255           19.848            0.000            0.000
   366    12    31  2020    2740       0  hru2740        0.000       0.000     -21.287     -40.403            0.000            0.000            0.000            0.000            7.233           -1.006            1.221           24.968            4.406           38.656            9.726           77.229           16.399            0.000            0.000
   366    12    31  2020    2741       0  hru2741        0.000       0.000     -19.400     -35.681            0.000            0.000            0.000            0.008            7.158           -1.125            1.208           26.495            4.699           38.656            9.726           77.220           15.666            0.000            0.000
   366    12    31  2020    2742       0  hru2742        0.000       0.000     -22.282     -48.577            0.000            0.000            0.000            0.262           35.389          -21.666            6.047           30.400            4.818           38.559            9.699          107.080           18.815            0.000            0.000
   366    12    31  2020    2743       0  hru2743        0.000       0.000     -23.414     -43.203            0.000            0.000            0.000            0.000            6.870           -1.032            1.160           24.194            4.309           38.559            9.699           75.947           16.234            0.000            0.000
   366    12    31  2020    2744       0  hru2744        0.000       0.000     -20.270     -38.798            0.000            0.000            0.000            0.083           13.112           -5.593            2.233           25.293            4.489           38.714            9.742           81.403           16.661            0.000            0.000
   366    12    31  2020    2745       0  hru2745        0.000       0.000     -20.577     -39.841            0.000            0.000            0.000            0.030           13.008           -5.641            2.216           24.288            4.303           38.559            9.699           80.009           16.461            0.000            0.000
   366    12    31  2020    2746       0  hru2746        0.000       0.000     -11.765     -32.682            0.000            0.000            0.000            2.008           43.384          -30.679            7.420            5.700            0.922           38.559            9.699            4.499            0.751            0.000            0.000
   366    12    31  2020    2747       0  hru2747        0.000       0.000     -24.941     -44.227            0.000            0.000            0.000            0.007            7.205           -0.768            1.214           27.420            4.856           38.559            9.699           79.594           16.581            0.000            0.000
   366    12    31  2020    2748       0  hru2748        0.000       0.000     -17.623     -56.672            0.000            0.000            0.000            1.171           33.189          -22.454            5.677           13.683            2.212           38.559            9.699           26.714            4.275            0.000            0.000
   366    12    31  2020    2749       0  hru2749        0.000       0.000     -12.581     -22.754            0.000            0.000            0.000            0.126           19.777          -14.115            3.379           13.200            1.961           38.559            9.699           25.633            4.868            0.000            0.000
   366    12    31  2020    2750       0  hru2750        0.000       0.000     -13.389     -36.556            0.000            0.000            0.000            0.682           15.550           -9.109            2.655           13.446            2.174           38.559            9.699           25.955            4.155            0.000            0.000
   366    12    31  2020    2751       0  hru2751        0.000       0.000     -19.766     -56.918            0.000            0.000            0.000            0.000           16.942           -7.365            2.892           29.774            4.990           38.421            9.661           46.424            7.849            0.000            0.000
   366    12    31  2020    2752       0  hru2752        0.000       0.000     -27.532     -61.435            0.000            0.000            0.000            0.497           35.434          -21.341            6.053           33.459            5.355           38.421            9.661          111.952           19.909            0.000            0.000
   366    12    31  2020    2753       0  hru2753        0.000       0.000     -22.596     -45.443            0.000            0.000            0.000            0.000           33.333          -23.954            5.700            8.650            1.398           38.307            9.630           14.807            2.379            0.000            0.000
   366    12    31  2020    2754       0  hru2754        0.000       0.000     -15.945     -45.501            0.000            0.000            0.000            0.000           29.841          -20.267            5.103           13.324            2.154           38.307            9.630           25.392            4.066            0.000            0.000
   366    12    31  2020    2755       0  hru2755        0.000       0.000     -18.235     -39.984            0.000            0.000            0.000            0.000           34.538          -21.791            5.898           30.176            4.555           38.307            9.630           64.071           11.455            0.000            0.000
   366    12    31  2020    2756       0  hru2756        0.000       0.000     -28.207     -51.465            0.000            0.000            0.000            0.000           33.439          -20.606            5.711           29.406            4.473           38.307            9.630           85.275           14.206            0.000            0.000
   366    12    31  2020    2757       0  hru2757        0.000       0.000     -26.653     -47.375            0.000            0.000            0.000            0.000            7.197           -0.681            1.211           28.484            5.092           38.317            9.633           80.521           16.743            0.000            0.000
   366    12    31  2020    2758       0  hru2758        0.000       0.000     -12.978     -35.427            0.000            0.000            0.000            1.356           15.659           -9.647            2.674           13.465            2.177           38.822            9.771           25.681            4.113            0.000            0.000
   366    12    31  2020    2759       0  hru2759        0.000       0.000      -1.995      -6.476            0.000            0.000            0.000            1.270           14.518           -8.416            2.479           13.353            2.159           38.888            9.789           25.340            4.059            0.000            0.000
   366    12    31  2020    2760       0  hru2760        0.000       0.000     -10.203     -10.512            0.000            0.000            0.000            0.220           14.569           -7.231            2.483           23.310            4.162           38.888            9.789           79.560           16.505            0.000            0.000
   366    12    31  2020    2761       0  hru2761        0.000       0.000      -4.748      -7.943            0.000            0.000            0.000            2.886           39.574          -24.066            6.755           37.116            5.398           38.847            9.778           89.181           14.158            0.000            0.000
   366    12    31  2020    2762       0  hru2762        0.000       0.000      -7.724      -8.321            0.000            0.000            0.000            0.477           16.261           -7.122            2.762           32.667            5.094           38.847            9.778           75.817           12.616            0.000            0.000
   366    12    31  2020    2763       0  hru2763        0.000       0.000      -2.184      -6.585            0.000            0.000            0.000            0.400           12.657           -6.933            2.161           13.466            2.177           38.847            9.778           25.591            4.098            0.000            0.000
   366    12    31  2020    2764       0  hru2764        0.000       0.000      -9.176      -9.255            0.000            0.000            0.000            0.309           14.597           -7.209            2.487           24.531            4.328           38.847            9.778           74.775           15.455            0.000            0.000
   366    12    31  2020    2765       0  hru2765        0.000       0.000      -5.829      -6.663            0.000            0.000            0.000            0.080            2.367           -0.158            0.395           11.470            1.610           38.716            9.742           23.631            3.328            0.000            0.000
   366    12    31  2020    2766       0  hru2766        0.000       0.000      -5.365      -8.852            0.000            0.000            0.000            1.824           39.533          -25.349            6.754           27.769            4.221           38.716            9.742           83.127           13.528            0.000            0.000
   366    12    31  2020    2767       0  hru2767        0.000       0.000      -3.852      -7.643            0.000            0.000            0.000           14.947           38.809          -25.111            6.634           22.622            3.326           38.716            9.742           71.337           11.259            0.000            0.000
   366    12    31  2020    2768       0  hru2768        0.000       0.000     -10.470     -12.562            0.000            0.000            0.000            0.000           19.334           -9.763            3.294           28.948            4.848           38.716            9.742           90.783           17.350            0.000            0.000
   366    12    31  2020    2769       0  hru2769        0.000       0.000       1.200      -4.316            0.000            0.000            0.000           16.001           43.154          -29.956            7.377           14.496            2.045           38.642            9.722           19.146            2.958            0.000            0.000
   366    12    31  2020    2770       0  hru2770        0.000       0.000     -26.458     -55.719            0.000            0.000            0.000            0.000           18.343           -8.845            3.124           30.278            5.113           38.642            9.722           92.832           18.618            0.000            0.000
   366    12    31  2020    2771       0  hru2771        0.000       0.000     -12.808     -41.265            0.000            0.000            0.000            3.037           37.706          -27.124            6.448           11.351            1.835           38.642            9.722           21.402            3.429            0.000            0.000
   366    12    31  2020    2772       0  hru2772        0.000       0.000     -18.894     -34.146            0.000            0.000            0.000            0.126           13.084           -5.560            2.227           26.213            4.634           38.642            9.722           81.495           16.815            0.000            0.000
   366    12    31  2020    2773       0  hru2773        0.000       0.000     -11.162     -30.189            0.000            0.000            0.000            0.817           14.592           -9.891            2.493            8.344            1.349           38.642            9.722           14.499            2.329            0.000            0.000
   366    12    31  2020    2774       0  hru2774        0.000       0.000     -17.975     -35.572            0.000            0.000            0.000            0.391           15.064           -8.045            2.568           21.327            3.532           38.642            9.722           67.801           12.561            0.000            0.000
   366    12    31  2020    2775       0  hru2775        0.000       0.000     -25.415     -56.950            0.000            0.000            0.000            0.357           37.398          -24.299            6.390           28.457            4.731           38.232            9.610           95.124           18.101            0.000            0.000
   366    12    31  2020    2776       0  hru2776        0.000       0.000     -22.948     -49.582            0.000            0.000            0.000            0.611           37.518          -23.133            6.406           36.096            5.843           38.232            9.610          110.156           19.743            0.000            0.000
   366    12    31  2020    2777       0  hru2777        0.000       0.000     -18.161     -42.092            0.000            0.000            0.000            1.308           39.134          -26.374            6.687           25.829            4.011           38.232            9.610           76.060           13.022            0.000            0.000
   366    12    31  2020    2778       0  hru2778        0.000       0.000     -19.374     -41.928            0.000            0.000            0.000            1.573            7.871           -3.291            1.336           18.426            2.763           38.232            9.610           37.533            6.732            0.000            0.000
   366    12    31  2020    2779       0  hru2779        0.000       0.000     -24.147     -52.631            0.000            0.000            0.000            0.000           19.432          -10.212            3.311           29.710            4.856           37.907            9.521           91.001           16.591            0.000            0.000
   366    12    31  2020    2780       0  hru2780        0.000       0.000     -22.485     -38.294            0.000            0.000            0.000            0.013           13.792           -5.948            2.347           27.642            4.810           38.060            9.563           85.163           17.134            0.000            0.000
   366    12    31  2020    2781       0  hru2781        0.000       0.000     -17.395     -35.853            0.000            0.000            0.000            0.463            9.104           -3.861            1.544           23.057            3.606           37.907            9.521           46.655            8.656            0.000            0.000
   366    12    31  2020    2782       0  hru2782        0.000       0.000     -23.717     -43.511            0.000            0.000            0.000            0.231           15.873           -7.052            2.702           30.424            5.221           37.937            9.529           89.538           17.692            0.000            0.000
   366    12    31  2020    2783       0  hru2783        0.000       0.000     -17.240     -51.181            0.000            0.000            0.000            0.000           18.383          -11.591            3.141           12.864            2.079           37.937            9.529           24.394            3.907            0.000            0.000
   366    12    31  2020    2784       0  hru2784        0.000       0.000     -21.798     -45.347            0.000            0.000            0.000            0.002           17.356           -8.674            2.956           29.752            4.993           38.128            9.581           88.917           16.686            0.000            0.000
   366    12    31  2020    2785       0  hru2785        0.000       0.000     -13.463     -43.562            0.000            0.000            0.000            4.179           37.225          -26.553            6.366           12.181            1.969           37.904            9.520           23.464            3.756            0.000            0.000
   366    12    31  2020    2786       0  hru2786        0.000       0.000     -22.620     -45.815            0.000            0.000            0.000            0.001           16.675           -7.594            2.838           31.313            5.302           38.128            9.581           91.682           17.900            0.000            0.000
   366    12    31  2020    2787       0  hru2787        0.000       0.000     -24.116     -52.533            0.000            0.000            0.000            0.000           19.431          -10.335            3.311           28.759            4.685           37.907            9.521           90.159           16.413            0.000            0.000
   366    12    31  2020    2788       0  hru2788        0.000       0.000     -20.810     -36.299            0.000            0.000            0.000            0.046            7.348           -0.726            1.236           28.736            4.813           38.128            9.581           77.140           14.895            0.000            0.000
   366    12    31  2020    2789       0  hru2789        0.000       0.000     -20.272     -35.863            0.000            0.000            0.000            0.570            7.757           -0.632            1.301           31.906            4.976           37.907            9.521           69.576           11.855            0.000            0.000
   366    12    31  2020    2790       0  hru2790        0.000       0.000     -14.834     -33.060            0.000            0.000            0.000            2.941            6.892           -3.227            1.173            9.387            1.517           37.907            9.521           15.979            2.568            0.000            0.000
   366    12    31  2020    2791       0  hru2791        0.000       0.000     -20.049     -35.809            0.000            0.000            0.000            0.109            7.258           -1.355            1.225           24.658            4.077           37.907            9.521           74.441           13.528            0.000            0.000
   366    12    31  2020    2792       0  hru2792        0.000       0.000     -20.548     -36.229            0.000            0.000            0.000            0.000            6.940           -1.526            1.173           22.104            3.989           38.060            9.563           72.926           15.514            0.000            0.000
   366    12    31  2020    2793       0  hru2793        0.000       0.000     -20.128     -35.961            0.000            0.000            0.000            0.000            6.790           -0.772            1.145           26.353            4.728           38.256            9.616           78.004           16.533            0.000            0.000
   366    12    31  2020    2794       0  hru2794        0.000       0.000     -26.229     -58.058            0.000            0.000            0.000            0.000           19.599          -10.112            3.338           31.617            5.171           38.256            9.616           93.445           16.924            0.000            0.000
   366    12    31  2020    2795       0  hru2795        0.000       0.000     -26.271     -41.450            0.000            0.000            0.000            0.623           14.705           -7.328            2.504           24.419            3.979           38.256            9.616           77.147           13.658            0.000            0.000
   366    12    31  2020    2796       0  hru2796        0.000       0.000     -14.061     -41.178            0.000            0.000            0.000            3.130           39.127          -29.198            6.691            7.413            1.198           38.217            9.606           13.220            2.122            0.000            0.000
   366    12    31  2020    2797       0  hru2797        0.000       0.000     -31.804     -51.811            0.000            0.000            0.000            0.640           18.153          -10.469            3.095           23.044            3.620           38.256            9.616           55.812           10.076            0.000            0.000
   366    12    31  2020    2798       0  hru2798        0.000       0.000     -32.793     -64.370            0.000            0.000            0.000            0.092           10.142           -3.759            1.719           23.604            4.101           38.128            9.581           77.857           15.758            0.000            0.000
   366    12    31  2020    2799       0  hru2799        0.000       0.000     -24.278     -44.045            0.000            0.000            0.000            0.000            7.080           -1.313            1.195           25.582            4.561           38.128            9.581           76.268           15.569            0.000            0.000
   366    12    31  2020    2800       0  hru2800        0.000       0.000     -29.840     -53.692            0.000            0.000            0.000            0.704           12.287           -8.714            2.100            4.097            0.575           38.128            9.581            2.886            0.398            0.000            0.000
   366    12    31  2020    2801       0  hru2801        0.000       0.000     -24.410     -40.695            0.000            0.000            0.000            0.239           13.749           -5.975            2.340           27.043            4.688           38.342            9.640           85.312           17.021            0.000            0.000
   366    12    31  2020    2802       0  hru2802        0.000       0.000     -24.748     -44.232            0.000            0.000            0.000            0.000            7.123           -0.936            1.200           26.479            4.689           38.342            9.640           78.551           16.284            0.000            0.000
   366    12    31  2020    2803       0  hru2803        0.000       0.000     -20.459     -38.977            0.000            0.000            0.000            0.166           13.326           -6.496            2.271           21.593            3.846           38.342            9.640           76.135           15.857            0.000            0.000
   366    12    31  2020    2804       0  hru2804        0.000       0.000     -14.715     -39.313            0.000            0.000            0.000            0.000            6.638           -2.462            1.127           13.627            2.203           38.342            9.640           26.263            4.205            0.000            0.000
   366    12    31  2020    2805       0  hru2805        0.000       0.000     -15.662     -39.823            0.000            0.000            0.000            0.085            7.167           -3.075            1.218           11.809            1.909           38.342            9.640           22.695            3.634            0.000            0.000
   366    12    31  2020    2806       0  hru2806        0.000       0.000     -25.134     -44.528            0.000            0.000            0.000            0.011            7.632           -1.249            1.286           26.832            4.529           38.342            9.640           75.116           14.050            0.000            0.000
   366    12    31  2020    2807       0  hru2807        0.000       0.000     -24.753     -44.147            0.000            0.000            0.000            0.011            7.385           -0.448            1.240           30.603            5.148           38.342            9.640           82.339           15.625            0.000            0.000
   366    12    31  2020    2808       0  hru2808        0.000       0.000     -21.394     -43.502            0.000            0.000            0.000            0.036            7.201           -2.014            1.218           21.400            3.612           38.342            9.640           65.308           11.891            0.000            0.000
   366    12    31  2020    2809       0  hru2809        0.000       0.000     -26.311     -45.393            0.000            0.000            0.000            2.470            8.060           -3.040            1.366           18.995            2.794           38.342            9.640           30.459            5.781            0.000            0.000
   366    12    31  2020    2810       0  hru2810        0.000       0.000     -26.032     -58.480            0.000            0.000            0.000            0.985           37.170          -24.161            6.351           27.137            4.263           38.342            9.640          101.134           17.264            0.000            0.000
   366    12    31  2020    2811       0  hru2811        0.000       0.000     -25.986     -58.333            0.000            0.000            0.000            0.074           33.505          -19.645            5.721           37.592            5.961           38.342            9.640          114.996           19.867            0.000            0.000
   366    12    31  2020    2812       0  hru2812        0.000       0.000     -27.700     -61.289            0.000            0.000            0.000            0.000           19.246          -10.348            3.280           26.304            4.290           38.217            9.606           88.841           16.598            0.000            0.000
   366    12    31  2020    2813       0  hru2813        0.000       0.000     -11.821     -43.797          115.472           20.210            0.000            0.382           21.235          -11.673            3.643            3.047            1.540           38.567            9.701          107.389           19.571            0.000            0.000
   366    12    31  2020    2814       0  hru2814        0.000       0.000     -27.133     -47.656            0.000            0.000            0.000            0.221            7.307           -1.622            1.234           22.818            3.713           38.567            9.701           72.744           12.979            0.000            0.000
   366    12    31  2020    2815       0  hru2815        0.000       0.000     -31.759     -50.604            0.000            0.000            0.000            3.290            7.987           -3.361            1.356           15.752            2.319           38.594            9.709           22.527            4.731            0.000            0.000
   366    12    31  2020    2816       0  hru2816        0.000       0.000     -21.507     -40.359            0.000            0.000            0.000            0.339           14.097           -7.265            2.403           24.272            4.425           38.594            9.709           76.008           15.572            0.000            0.000
   366    12    31  2020    2817       0  hru2817        0.000       0.000     -29.226     -61.489            0.000            0.000            0.000            0.546           36.613          -23.785            6.254           30.166            4.839           38.594            9.709          102.503           18.680            0.000            0.000
   366    12    31  2020    2818       0  hru2818        0.000       0.000     -23.327     -41.166            0.000            0.000            0.000            0.133           13.395           -5.251            2.278           30.165            5.312           38.594            9.709           88.132           17.775            0.000            0.000
   366    12    31  2020    2819       0  hru2819        0.000       0.000     -17.502     -42.642            0.000            0.000            0.000            2.738            7.529           -4.165            1.283            5.938            0.960           38.594            9.709            8.997            1.452            0.000            0.000
   366    12    31  2020    2820       0  hru2820        0.000       0.000     -18.463     -56.201            0.000            0.000            0.000            3.343           36.228          -25.820            6.195           13.817            2.234           38.594            9.709           27.076            4.333            0.000            0.000
   366    12    31  2020    2821       0  hru2821        0.000       0.000     -33.640     -51.329            0.000            0.000            0.000            2.898            7.838           -3.468            1.332           15.165            2.246           38.601            9.711           26.874            5.402            0.000            0.000
   366    12    31  2020    2822       0  hru2822        0.000       0.000     -23.672     -46.937            0.000            0.000            0.000            0.000            6.971           -1.241            1.177           24.486            4.480           38.601            9.711           75.347           16.059            0.000            0.000
   366    12    31  2020    2823       0  hru2823        0.000       0.000     -15.839     -42.173            0.000            0.000            0.000            0.000            6.656           -2.453            1.130           13.716            2.217           38.594            9.709           26.526            4.246            0.000            0.000
   366    12    31  2020    2824       0  hru2824        0.000       0.000     -15.828     -42.168            0.000            0.000            0.000            0.000            6.650           -2.448            1.129           13.728            2.219           38.594            9.709           26.551            4.250            0.000            0.000
   366    12    31  2020    2825       0  hru2825        0.000       0.000     -23.170     -46.045            0.000            0.000            0.000            0.000            6.916           -1.265            1.168           23.996            4.385           38.594            9.709           74.611           15.952            0.000            0.000
   366    12    31  2020    2826       0  hru2826        0.000       0.000     -18.545     -32.822            0.000            0.000            0.000            0.628            9.444           -6.663            1.614            6.265            0.921           38.441            9.667           12.291            1.915            0.000            0.000
   366    12    31  2020    2827       0  hru2827        0.000       0.000     -15.394     -42.259            0.000            0.000            0.000            2.049            8.405           -5.179            1.434           10.368            1.456           38.601            9.711           21.076            2.968            0.000            0.000
   366    12    31  2020    2828       0  hru2828        0.000       0.000     -32.435     -52.918            0.000            0.000            0.000            2.714            7.529           -5.767            1.288            1.104            0.155           38.601            9.711            2.143            0.300            0.000            0.000
   366    12    31  2020    2829       0  hru2829        0.000       0.000     -34.668     -51.609            0.000            0.000            0.000            5.940            7.918           -3.367            1.344           16.198            2.366           38.601            9.711           28.433            5.647            0.000            0.000
   366    12    31  2020    2830       0  hru2830        0.000       0.000     -35.864     -53.898            0.000            0.000            0.000            2.606            7.858           -5.221            1.342            6.129            0.872           38.601            9.711            8.036            1.584            0.000            0.000
   366    12    31  2020    2831       0  hru2831        0.000       0.000     -28.893     -49.130            0.000            0.000            0.000            0.248            7.376           -1.604            1.245           23.123            3.756           38.601            9.711           73.102           12.989            0.000            0.000
   366    12    31  2020    2832       0  hru2832        0.000       0.000     -35.710     -52.908            0.000            0.000            0.000            5.571            7.947           -4.351            1.354            9.996            1.454           38.601            9.711           18.839            3.588            0.000            0.000
   366    12    31  2020    2833       0  hru2833        0.000       0.000     -30.775     -50.238            0.000            0.000            0.000            2.152            7.841           -2.636            1.328           20.774            3.074           38.594            9.709           33.867            6.635            0.000            0.000
   366    12    31  2020    2834       0  hru2834        0.000       0.000     -27.600     -61.789            0.000            0.000            0.000            0.597           37.589          -23.719            6.421           31.877            5.184           38.594            9.709          105.509           18.971            0.000            0.000
   366    12    31  2020    2835       0  hru2835        0.000       0.000     -25.747     -47.876            0.000            0.000            0.000            0.000            6.962           -0.826            1.173           27.062            4.877           38.601            9.711           78.877           16.729            0.000            0.000
   366    12    31  2020    2836       0  hru2836        0.000       0.000     -27.730     -61.526            0.000            0.000            0.000            0.558           36.857          -23.028            6.294           34.763            5.590           38.601            9.711          112.291           19.987            0.000            0.000
   366    12    31  2020    2837       0  hru2837        0.000       0.000     -18.863     -57.250            0.000            0.000            0.000            6.681           35.323          -24.997            6.041           13.668            2.209           38.601            9.711           26.307            4.212            0.000            0.000
   366    12    31  2020    2838       0  hru2838        0.000       0.000     -27.959     -48.178            0.000            0.000            0.000            0.188            7.515           -1.451            1.267           24.575            3.993           38.601            9.711           70.649           12.177            0.000            0.000
   366    12    31  2020    2839       0  hru2839        0.000       0.000     -29.193     -48.658            0.000            0.000            0.000            1.912            7.985           -1.731            1.345           29.005            4.397           38.601            9.711           53.812            8.798            0.000            0.000
   366    12    31  2020    2840       0  hru2840        0.000       0.000     -18.920     -57.368            0.000            0.000            0.000            3.820           35.953          -25.710            6.148           13.642            2.205           38.601            9.711           26.416            4.228            0.000            0.000
   366    12    31  2020    2841       0  hru2841        0.000       0.000     -27.691     -60.879            0.000            0.000            0.000            0.885           37.446          -24.429            6.396           29.208            4.470           38.601            9.711          102.033           16.996            0.000            0.000
   366    12    31  2020    2842       0  hru2842        0.000       0.000     -15.061     -32.299            0.000            0.000            0.000            0.000           35.113          -22.907            5.998           26.744            3.899           38.650            9.724           54.908            9.149            0.000            0.000
   366    12    31  2020    2843       0  hru2843        0.000       0.000     -12.149     -25.319            0.000            0.000            0.000            2.338           41.394          -30.792            7.079            5.266            0.851           38.650            9.724            7.920            1.279            0.000            0.000
   366    12    31  2020    2844       0  hru2844        0.000       0.000     -10.151     -29.659            0.000            0.000            0.000            1.560           40.329          -29.883            6.898            7.823            1.265           38.650            9.724           13.245            2.129            0.000            0.000
   366    12    31  2020    2845       0  hru2845        0.000       0.000     -17.999     -57.026            0.000            0.000            0.000            2.061           36.192          -25.616            6.189           13.959            2.256           38.650            9.724           27.414            4.386            0.000            0.000
   366    12    31  2020    2846       0  hru2846        0.000       0.000     -27.088     -61.129            0.000            0.000            0.000            0.210           35.574          -21.813            6.074           36.656            5.824           38.650            9.724          114.903           20.059            0.000            0.000
   366    12    31  2020    2847       0  hru2847        0.000       0.000     -27.368     -61.435            0.000            0.000            0.000            0.023           34.076          -20.615            5.820           34.591            5.518           38.650            9.724          112.115           19.813            0.000            0.000
   366    12    31  2020    2848       0  hru2848        0.000       0.000     -27.189     -61.170            0.000            0.000            0.000            0.330           35.643          -21.861            6.086           36.715            5.831           38.650            9.724          115.101           20.071            0.000            0.000
   366    12    31  2020    2849       0  hru2849        0.000       0.000     -14.300     -26.721            0.000            0.000            0.000            1.743           41.927          -29.313            7.167           20.023            2.904           38.281            9.623           39.847            6.577            0.000            0.000
   366    12    31  2020    2850       0  hru2850        0.000       0.000     -19.359     -35.210            0.000            0.000            0.000            0.440            9.489           -4.578            1.612           17.902            2.707           38.281            9.623           32.894            6.305            0.000            0.000
   366    12    31  2020    2851       0  hru2851        0.000       0.000     -27.112     -61.336            0.000            0.000            0.000            0.186           35.381          -21.366            6.042           35.753            5.712           38.317            9.633          113.611           19.982            0.000            0.000
   366    12    31  2020    2852       0  hru2852        0.000       0.000     -16.353     -33.469            0.000            0.000            0.000            2.840           42.370          -29.224            7.242           19.184            2.759           38.307            9.630           34.397            5.666            0.000            0.000
   366    12    31  2020    2853       0  hru2853        0.000       0.000     -26.895     -61.165            0.000            0.000            0.000            0.564           36.204          -22.266            6.185           31.999            5.109           38.421            9.661          107.182           18.944            0.000            0.000
   366    12    31  2020    2854       0  hru2854        0.000       0.000     -23.798     -40.318            0.000            0.000            0.000            0.201           13.315           -5.403            2.266           27.673            4.835           37.842            9.503           84.999           17.233            0.000            0.000
   366    12    31  2020    2855       0  hru2855        0.000       0.000     -24.266     -40.587            0.000            0.000            0.000            0.478           13.632           -6.548            2.323           23.471            4.131           37.842            9.503           79.858           15.943            0.000            0.000
   366    12    31  2020    2856       0  hru2856        0.000       0.000     -18.393     -34.072            0.000            0.000            0.000            0.338            9.404           -4.981            1.599           17.726            2.688           38.317            9.633           33.851            6.161            0.000            0.000
